X,Y,Z,Name,description,gx_media_links,A prophecy foretold that Metis would give birth to two children,The story of Narcissus is a famous cautionary tale from Greek mythology,This unusual birth is often seen as reflecting her attributes,s how the story goes
56.5245261,40.9401114,0,Prometheus - Golden Apple,,,,,,
56.5242257,40.9403545,0,Prometheus - Golden Apple,,,,,,
56.5244188,40.940549,0,Prometheus - Golden Apple,,,,,,
56.524333,40.9408246,0,Prometheus - Golden Apple,,,,,,
56.5241828,40.9410515,0,Prometheus - Golden Apple,,,,,,
56.5237322,40.9410839,0,Prometheus - Golden Apple,,,,,,
56.5234103,40.9408246,0,Prometheus - Golden Apple,,,,,,
56.5226378,40.940857,0,Prometheus - Golden Apple,,,,,,
56.5220155,40.9406625,0,Prometheus - Golden Apple,,,,,,
56.5222945,40.9403869,0,Prometheus - Golden Apple,,,,,,
56.5229597,40.9401438,0,Prometheus - Golden Apple,,,,,,
56.5238609,40.9402248,0,Prometheus - Golden Apple,,,,,,
56.5241613,40.9400627,0,Prometheus - Golden Apple,,,,,,
56.5244617,40.9397224,0,Prometheus - Golden Apple,,,,,,
56.524333,40.9393982,0,Prometheus - Golden Apple,,,,,,
54.9595096,41.2384663,0,Prometheus - ??? Made From Clay,,,,,,
54.9597242,41.23653,0,Prometheus - ??? Made From Clay,,,,,,
54.9610116,41.2357555,0,Prometheus - ??? Made From Clay,,,,,,
54.9634149,41.2362395,0,Prometheus - ??? Made From Clay,,,,,,
54.9653032,41.2370463,0,Prometheus - ??? Made From Clay,,,,,,
54.9660757,41.2372722,0,Prometheus - ??? Made From Clay,,,,,,
54.9642303,41.2363364,0,Prometheus - ??? Made From Clay,,,,,,
54.9625995,41.2357232,0,Prometheus - ??? Made From Clay,,,,,,
54.9610116,41.2348518,0,Prometheus - ??? Made From Clay,,,,,,
54.9597242,41.2350132,0,Prometheus - ??? Made From Clay,,,,,,
54.9588659,41.2341418,0,Prometheus - ??? Made From Clay,,,,,,
54.9605396,41.2332704,0,Prometheus - ??? Made From Clay,,,,,,
54.9626424,41.2337868,0,Prometheus - ??? Made From Clay,,,,,,
54.9641015,41.2348841,0,Prometheus - ??? Made From Clay,,,,,,
54.9651315,41.2354327,0,Prometheus - ??? Made From Clay,,,,,,
54.966891,41.2359814,0,Prometheus - ??? Made From Clay,,,,,,
54.9692943,41.2358523,0,Prometheus - ??? Made From Clay,,,,,,
54.9707105,41.2356909,0,Prometheus - ??? Made From Clay,,,,,,
54.9727275,41.2354973,0,Prometheus - ??? Made From Clay,,,,,,
54.9748733,41.2354327,0,Prometheus - ??? Made From Clay,,,,,,
54.9760749,41.2357877,0,Prometheus - ??? Made From Clay,,,,,,
54.9777915,41.2366913,0,Prometheus - ??? Made From Clay,,,,,,
54.9786069,41.2374981,0,Prometheus - ??? Made From Clay,,,,,,
54.9795511,41.237595,0,Prometheus - ??? Made From Clay,,,,,,
54.9808385,41.237724,0,Prometheus - ??? Made From Clay,,,,,,
54.9815252,41.2382727,0,Prometheus - ??? Made From Clay,,,,,,
54.9811819,41.2391762,0,Prometheus - ??? Made From Clay,,,,,,
54.9798515,41.239499,0,Prometheus - ??? Made From Clay,,,,,,
54.9784782,41.2389826,0,Prometheus - ??? Made From Clay,,,,,,
54.9774911,41.2394344,0,Prometheus - ??? Made From Clay,,,,,,
54.9766328,41.2399507,0,Prometheus - ??? Made From Clay,,,,,,
54.9732854,41.2403703,0,Prometheus - ??? Made From Clay,,,,,,
54.971998,41.2401444,0,Prometheus - ??? Made From Clay,,,,,,
54.9713113,41.2394344,0,Prometheus - ??? Made From Clay,,,,,,
54.9730709,41.2395312,0,Prometheus - ??? Made From Clay,,,,,,
54.9749591,41.2394344,0,Prometheus - ??? Made From Clay,,,,,,
54.9762037,41.2388213,0,Prometheus - ??? Made From Clay,,,,,,
54.9732854,41.2389181,0,Prometheus - ??? Made From Clay,,,,,,
54.9713972,41.2389181,0,Prometheus - ??? Made From Clay,,,,,,
54.9695518,41.2389826,0,Prometheus - ??? Made From Clay,,,,,,
54.9678781,41.238789,0,Prometheus - ??? Made From Clay,,,,,,
54.9657752,41.2380145,0,Prometheus - ??? Made From Clay,,,,,,
54.9635436,41.2374981,0,Prometheus - ??? Made From Clay,,,,,,
54.9611404,41.2373691,0,Prometheus - ??? Made From Clay,,,,,,
54.9595096,41.2384663,0,Prometheus - ??? Made From Clay,,,,,,
54.9142575,41.2295345,0,Prometheus - ??? Washing Hands?,,,,,,
54.9221539,41.2261777,0,Prometheus - ??? Washing Hands?,,,,,,
54.9104809,41.2266942,0,Prometheus - ??? Washing Hands?,,,,,,
54.9128842,41.2210132,0,Prometheus - ??? Washing Hands?,,,,,,
54.9149441,41.216623,0,Prometheus - ??? Washing Hands?,,,,,,
54.9245572,41.2150734,0,Prometheus - ??? Washing Hands?,,,,,,
54.9348568,41.2109411,0,Prometheus - ??? Washing Hands?,,,,,,
54.9454998,41.2101663,0,Prometheus - ??? Washing Hands?,,,,,,
54.9588894,41.2091332,0,Prometheus - ??? Washing Hands?,,,,,,
54.9654126,41.2060337,0,Prometheus - ??? Washing Hands?,,,,,,
54.9746823,41.2044839,0,Prometheus - ??? Washing Hands?,,,,,,
54.9812054,41.2083583,0,Prometheus - ??? Washing Hands?,,,,,,
54.9880719,41.2104246,0,Prometheus - ??? Washing Hands?,,,,,,
54.995625,41.212749,0,Prometheus - ??? Washing Hands?,,,,,,
55.0021481,41.2140404,0,Prometheus - ??? Washing Hands?,,,,,,
55.0018048,41.2223044,0,Prometheus - ??? Washing Hands?,,,,,,
54.9915051,41.224112,0,Prometheus - ??? Washing Hands?,,,,,,
54.9698758,41.2248866,0,Prometheus - ??? Washing Hands?,,,,,,
54.9334835,41.2305673,0,Prometheus - ??? Washing Hands?,,,,,,
54.9197506,41.2346984,0,Prometheus - ??? Washing Hands?,,,,,,
54.9077343,41.2367638,0,Prometheus - ??? Washing Hands?,,,,,,
54.9070477,41.2308255,0,Prometheus - ??? Washing Hands?,,,,,,
54.9142575,41.2295345,0,Prometheus - ??? Washing Hands?,,,,,,
55.0021481,41.2140404,0,Prometheus - Face,,,,,,
54.9918484,41.2093914,0,Prometheus - Face,,,,,,
55.0100445,41.2106828,0,Prometheus - Face,,,,,,
55.0117611,41.2031923,0,Prometheus - Face,,,,,,
55.0124478,41.1954426,0,Prometheus - Face,,,,,,
55.0189709,41.1882087,0,Prometheus - Face,,,,,,
55.0193142,41.197251,0,Prometheus - Face,,,,,,
55.0227475,41.2060337,0,Prometheus - Face,,,,,,
55.0278973,41.2037089,0,Prometheus - Face,,,,,,
55.0344204,41.2073251,0,Prometheus - Face,,,,,,
55.0340771,41.212749,0,Prometheus - Face,,,,,,
55.0306439,41.217656,0,Prometheus - Face,,,,,,
55.037167,41.2233373,0,Prometheus - Face,,,,,,
55.0385403,41.2279852,0,Prometheus - Face,,,,,,
55.0361371,41.2336656,0,Prometheus - Face,,,,,,
55.0282406,41.2357311,0,Prometheus - Face,,,,,,
55.0234341,41.2339238,0,Prometheus - Face,,,,,,
55.0186276,41.2352147,0,Prometheus - Face,,,,,,
55.0103878,41.2344402,0,Prometheus - Face,,,,,,
55.0045514,41.2310837,0,Prometheus - Face,,,,,,
55.0066113,41.2251449,0,Prometheus - Face,,,,,,
55.0076413,41.2194637,0,Prometheus - Face,,,,,,
55.0021481,41.2140404,0,Prometheus - Face,,,,,,
55.0299572,41.2362475,0,Prometheus - Hair,,,,,,
55.0378537,41.2336656,0,Prometheus - Hair,,,,,,
55.038712,41.2303091,0,Prometheus - Hair,,,,,,
55.039227,41.2224335,0,Prometheus - Hair,,,,,,
55.0333905,41.2179143,0,Prometheus - Hair,,,,,,
55.0357937,41.2140404,0,Prometheus - Hair,,,,,,
55.0373387,41.2070668,0,Prometheus - Hair,,,,,,
55.0297856,41.2025465,0,Prometheus - Hair,,,,,,
55.0241208,41.2055171,0,Prometheus - Hair,,,,,,
55.0220608,41.1985426,0,Prometheus - Hair,,,,,,
55.0210308,41.1919549,0,Prometheus - Hair,,,,,,
55.0210308,41.1860126,0,Prometheus - Hair,,,,,,
55.028069,41.1827828,0,Prometheus - Hair,,,,,,
55.0335621,41.1804572,0,Prometheus - Hair,,,,,,
55.0443768,41.1768395,0,Prometheus - Hair,,,,,,
55.048325,41.1778732,0,Prometheus - Hair,,,,,,
55.0598263,41.1776148,0,Prometheus - Hair,,,,,,
55.069611,41.1807156,0,Prometheus - Hair,,,,,,
55.0558781,41.187692,0,Prometheus - Hair,,,,,,
55.0565648,41.193505,0,Prometheus - Hair,,,,,,
55.058453,41.1951843,0,Prometheus - Hair,,,,,,
55.0562214,41.2052588,0,Prometheus - Hair,,,,,,
55.0570797,41.2102954,0,Prometheus - Hair,,,,,,
55.0581097,41.2144278,0,Prometheus - Hair,,,,,,
55.0641179,41.2202385,0,Prometheus - Hair,,,,,,
55.0632595,41.2259195,0,Prometheus - Hair,,,,,,
55.060513,41.2300509,0,Prometheus - Hair,,,,,,
55.0521016,41.2312128,0,Prometheus - Hair,,,,,,
55.0457501,41.2343111,0,Prometheus - Hair,,,,,,
55.0412869,41.2389583,0,Prometheus - Hair,,,,,,
55.0339055,41.2389583,0,Prometheus - Hair,,,,,,
55.0299572,41.2362475,0,Prometheus - Hair,,,,,,
55.024516,41.1833085,0,Prometheus - Body ?,,,,,,
55.0169629,41.1853756,0,Prometheus - Body ?,,,,,,
55.0100964,41.1939016,0,Prometheus - Body ?,,,,,,
55.0076932,41.2086256,0,Prometheus - Body ?,,,,,,
54.9918484,41.2093914,0,Prometheus - Body ?,,,,,,
55.0025433,41.2158572,0,Prometheus - Body ?,,,,,,
55.0018048,41.2223044,0,Prometheus - Body ?,,,,,,
54.9812054,41.2083583,0,Prometheus - Body ?,,,,,,
54.9723309,41.2019098,0,Prometheus - Body ?,,,,,,
54.9719876,41.1946766,0,Prometheus - Body ?,,,,,,
54.9627179,41.1902846,0,Prometheus - Body ?,,,,,,
54.9531048,41.1840837,0,Prometheus - Body ?,,,,,,
54.9345654,41.1804662,0,Prometheus - Body ?,,,,,,
54.9177426,41.1781406,0,Prometheus - Body ?,,,,,,
54.8992032,41.1742644,0,Prometheus - Body ?,,,,,,
54.8796338,41.167545,0,Prometheus - Body ?,,,,,,
54.8473614,41.1610835,0,Prometheus - Body ?,,,,,,
54.9026364,41.0943631,0,Prometheus - Body ?,,,,,,
54.9156827,41.1021248,0,Prometheus - Body ?,,,,,,
54.9249524,41.1093682,0,Prometheus - Body ?,,,,,,
54.9366254,41.1191972,0,Prometheus - Body ?,,,,,,
54.947955,41.129542,0,Prometheus - Body ?,,,,,,
54.9572247,41.1362652,0,Prometheus - Body ?,,,,,,
54.9709576,41.1419536,0,Prometheus - Body ?,,,,,,
54.9840039,41.1486755,0,Prometheus - Body ?,,,,,,
55.0080365,41.1667697,0,Prometheus - Body ?,,,,,,
55.0190228,41.1569478,0,Prometheus - Body ?,,,,,,
55.0262326,41.1440219,0,Prometheus - Body ?,,,,,,
55.0289792,41.1313522,0,Prometheus - Body ?,,,,,,
55.0365323,41.1101442,0,Prometheus - Body ?,,,,,,
55.0355023,41.1008312,0,Prometheus - Body ?,,,,,,
55.033099,41.0917757,0,Prometheus - Body ?,,,,,,
55.045802,41.0902232,0,Prometheus - Body ?,,,,,,
55.0488919,41.0959155,0,Prometheus - Body ?,,,,,,
55.0543851,41.0866005,0,Prometheus - Body ?,,,,,,
55.0598782,41.0855654,0,Prometheus - Body ?,,,,,,
55.0516385,41.1023835,0,Prometheus - Body ?,,,,,,
55.0526684,41.1114376,0,Prometheus - Body ?,,,,,,
55.0523251,41.1199731,0,Prometheus - Body ?,,,,,,
55.0512952,41.1331623,0,Prometheus - Body ?,,,,,,
55.0433987,41.1504852,0,Prometheus - Body ?,,,,,,
55.0358456,41.164702,0,Prometheus - Body ?,,,,,,
55.024516,41.1833085,0,Prometheus - Body ?,,,,,,
54.983674,41.2814637,0,Prometheus - ?,,,,,,
54.9853906,41.2677883,0,Prometheus - ?,,,,,,
54.9840173,41.256433,0,Prometheus - ?,,,,,,
54.9860772,41.2435268,0,Prometheus - ?,,,,,,
54.9936303,41.2399126,0,Prometheus - ?,,,,,,
55.0142297,41.2388799,0,Prometheus - ?,,,,,,
55.024186,41.2386218,0,Prometheus - ?,,,,,,
55.0276193,41.2409453,0,Prometheus - ?,,,,,,
55.0279626,41.2497221,0,Prometheus - ?,,,,,,
55.0259027,41.2561749,0,Prometheus - ?,,,,,,
55.0200662,41.259272,0,Prometheus - ?,,,,,,
55.0128564,41.2543682,0,Prometheus - ?,,,,,,
55.0087365,41.2502383,0,Prometheus - ?,,,,,,
55.0018701,41.2556587,0,Prometheus - ?,,,,,,
55.0022134,41.2667561,0,Prometheus - ?,,,,,,
55.0094232,41.2667561,0,Prometheus - ?,,,,,,
55.0224694,41.2641755,0,Prometheus - ?,,,,,,
55.0276193,41.2610786,0,Prometheus - ?,,,,,,
55.0296792,41.2559168,0,Prometheus - ?,,,,,,
55.0317391,41.2499802,0,Prometheus - ?,,,,,,
55.0351724,41.2448175,0,Prometheus - ?,,,,,,
55.0440988,41.2417197,0,Prometheus - ?,,,,,,
55.0557717,41.2368146,0,Prometheus - ?,,,,,,
55.0650414,41.242236,0,Prometheus - ?,,,,,,
55.0681314,41.2471408,0,Prometheus - ?,,,,,,
55.0664147,41.2543682,0,Prometheus - ?,,,,,,
55.0598916,41.259272,0,Prometheus - ?,,,,,,
55.0633248,41.2628851,0,Prometheus - ?,,,,,,
55.0574883,41.2688205,0,Prometheus - ?,,,,,,
55.0509652,41.2683044,0,Prometheus - ?,,,,,,
55.0447854,41.2649497,0,Prometheus - ?,,,,,,
55.0386056,41.2708849,0,Prometheus - ?,,,,,,
55.036889,41.2814637,0,Prometheus - ?,,,,,,
55.0307092,41.2902351,0,Prometheus - ?,,,,,,
55.0142297,41.3008108,0,Prometheus - ?,,,,,,
54.9901971,41.3072586,0,Prometheus - ?,,,,,,
54.9706277,41.3113848,0,Prometheus - ?,,,,,,
54.9575814,41.3178315,0,Prometheus - ?,,,,,,
54.9404153,41.32041,0,Prometheus - ?,,,,,,
54.9194726,41.3157686,0,Prometheus - ?,,,,,,
54.9016198,41.2992633,0,Prometheus - ?,,,,,,
54.89441,41.2915249,0,Prometheus - ?,,,,,,
54.8902902,41.2863655,0,Prometheus - ?,,,,,,
54.8769006,41.2742393,0,Prometheus - ?,,,,,,
54.8679742,41.2690786,0,Prometheus - ?,,,,,,
54.8583611,41.2667561,0,Prometheus - ?,,,,,,
54.8614511,41.2523033,0,Prometheus - ?,,,,,,
54.8758706,41.2492058,0,Prometheus - ?,,,,,,
54.883767,41.2569492,0,Prometheus - ?,,,,,,
54.8841104,41.2636593,0,Prometheus - ?,,,,,,
54.9074563,41.2781096,0,Prometheus - ?,,,,,,
54.9328622,41.2881714,0,Prometheus - ?,,,,,,
54.950715,41.2897192,0,Prometheus - ?,,,,,,
54.9634179,41.2853336,0,Prometheus - ?,,,,,,
54.9881371,41.2832697,0,Prometheus - ?,,,,,,
54.983674,41.2814637,0,Prometheus - ?,,,,,,
54.9102029,41.3070007,0,Prometheus - Leg,,,,,,
54.8875436,41.3039058,0,Prometheus - Leg,,,,,,
54.8724374,41.300295,0,Prometheus - Leg,,,,,,
54.8573312,41.2956521,0,Prometheus - Leg,,,,,,
54.8607644,41.2817217,0,Prometheus - Leg,,,,,,
54.8683175,41.2760455,0,Prometheus - Leg,,,,,,
54.873124,41.2879134,0,Prometheus - Leg,,,,,,
54.8854836,41.2915249,0,Prometheus - Leg,,,,,,
54.89441,41.2915249,0,Prometheus - Leg,,,,,,
54.9102029,41.3070007,0,Prometheus - Leg,,,,,,
55.4124249,40.652529,0,Prometheus - Sacrifice Bones,,,,,,
55.4118992,40.6526267,0,Prometheus - Sacrifice Bones,,,,,,
55.4112662,40.6527895,0,Prometheus - Sacrifice Bones,,,,,,
55.4108907,40.6526918,0,Prometheus - Sacrifice Bones,,,,,,
55.4103865,40.652586,0,Prometheus - Sacrifice Bones,,,,,,
55.4102577,40.6522197,0,Prometheus - Sacrifice Bones,,,,,,
55.4103865,40.6518697,0,Prometheus - Sacrifice Bones,,,,,,
55.4105581,40.6515604,0,Prometheus - Sacrifice Bones,,,,,,
55.410998,40.6510801,0,Prometheus - Sacrifice Bones,,,,,,
55.4118241,40.6506976,0,Prometheus - Sacrifice Bones,,,,,,
55.4124142,40.6505185,0,Prometheus - Sacrifice Bones,,,,,,
55.4127039,40.6506976,0,Prometheus - Sacrifice Bones,,,,,,
55.4127254,40.6511778,0,Prometheus - Sacrifice Bones,,,,,,
55.4126073,40.6516092,0,Prometheus - Sacrifice Bones,,,,,,
55.4127575,40.6520081,0,Prometheus - Sacrifice Bones,,,,,,
55.4124249,40.652529,0,Prometheus - Sacrifice Bones,,,,,,
55.417198,40.6469956,0,Prometheus - Bones and Steak,,,,,,
55.4136789,40.6464746,0,Prometheus - Bones and Steak,,,,,,
55.4117907,40.6432184,0,Prometheus - Bones and Steak,,,,,,
55.4141939,40.6394409,0,Prometheus - Bones and Steak,,,,,,
55.4167688,40.6362494,0,Prometheus - Bones and Steak,,,,,,
55.4209745,40.6330578,0,Prometheus - Bones and Steak,,,,,,
55.4285276,40.6277816,0,Prometheus - Bones and Steak,,,,,,
55.4332483,40.6266741,0,Prometheus - Bones and Steak,,,,,,
55.4382265,40.6264787,0,Prometheus - Bones and Steak,,,,,,
55.4418314,40.627521,0,Prometheus - Bones and Steak,,,,,,
55.4394281,40.6322762,0,Prometheus - Bones and Steak,,,,,,
55.4357374,40.636054,0,Prometheus - Bones and Steak,,,,,,
55.4317892,40.6391153,0,Prometheus - Bones and Steak,,,,,,
55.4264677,40.6421763,0,Prometheus - Bones and Steak,,,,,,
55.4241503,40.6441953,0,Prometheus - Bones and Steak,,,,,,
55.4213179,40.6455629,0,Prometheus - Bones and Steak,,,,,,
55.417198,40.6469956,0,Prometheus - Bones and Steak,,,,,,
55.4606283,40.6054342,0,Prometheus - Guts and Ribeye ,,,,,,
55.4666365,40.6070633,0,Prometheus - Guts and Ribeye ,,,,,,
55.470928,40.6092136,0,Prometheus - Guts and Ribeye ,,,,,,
55.4700697,40.6123412,0,Prometheus - Guts and Ribeye ,,,,,,
55.4684389,40.6150777,0,Prometheus - Guts and Ribeye ,,,,,,
55.4639757,40.617749,0,Prometheus - Guts and Ribeye ,,,,,,
55.4603708,40.6192475,0,Prometheus - Guts and Ribeye ,,,,,,
55.4581392,40.6200944,0,Prometheus - Guts and Ribeye ,,,,,,
55.454191,40.6202899,0,Prometheus - Guts and Ribeye ,,,,,,
55.4513586,40.6193778,0,Prometheus - Guts and Ribeye ,,,,,,
55.4495562,40.6180747,0,Prometheus - Guts and Ribeye ,,,,,,
55.4468096,40.6182051,0,Prometheus - Guts and Ribeye ,,,,,,
55.4410589,40.6174232,0,Prometheus - Guts and Ribeye ,,,,,,
55.442518,40.6141004,0,Prometheus - Guts and Ribeye ,,,,,,
55.4438055,40.6119503,0,Prometheus - Guts and Ribeye ,,,,,,
55.4468096,40.6090833,0,Prometheus - Guts and Ribeye ,,,,,,
55.4477537,40.608171,0,Prometheus - Guts and Ribeye ,,,,,,
55.4509295,40.6063465,0,Prometheus - Guts and Ribeye ,,,,,,
55.4534185,40.6054342,0,Prometheus - Guts and Ribeye ,,,,,,
55.4567659,40.6058252,0,Prometheus - Guts and Ribeye ,,,,,,
55.4606283,40.6054342,0,Prometheus - Guts and Ribeye ,,,,,,
55.4633078,40.6016409,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4612479,40.6025532,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4577289,40.5999465,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4626212,40.5967532,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4654536,40.5952542,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4675994,40.593299,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4665694,40.5912785,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4645095,40.5890624,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4675994,40.5887365,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4686293,40.591083,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4713759,40.5906267,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4744658,40.5906267,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4765258,40.5899749,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4763541,40.588541,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4777274,40.5886713,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4788432,40.5895839,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4790149,40.5907571,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4781566,40.5916044,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4758391,40.5929731,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4713759,40.5943417,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4689727,40.596688,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4663119,40.5990993,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4633078,40.6016409,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4815898,40.5907571,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4763541,40.588541,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4697451,40.5899749,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4728351,40.5841086,0,Prometheus - Zeus Chooses Bones,,,,,,
55.47438,40.5782418,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4790149,40.5740695,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4884562,40.5672889,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4994426,40.5633768,0,Prometheus - Zeus Chooses Bones,,,,,,
55.5039058,40.5654633,0,Prometheus - Zeus Chooses Bones,,,,,,
55.5033908,40.5731567,0,Prometheus - Zeus Chooses Bones,,,,,,
55.5011592,40.5771987,0,Prometheus - Zeus Chooses Bones,,,,,,
55.496181,40.5813708,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4877696,40.5886713,0,Prometheus - Zeus Chooses Bones,,,,,,
55.4815898,40.5907571,0,Prometheus - Zeus Chooses Bones,,,,,,
55.5186705,40.5683789,0,Prometheus - Men Eat Steaks!,,,,,,
55.5121474,40.5692917,0,Prometheus - Men Eat Steaks!,,,,,,
55.5095724,40.5668141,0,Prometheus - Men Eat Steaks!,,,,,,
55.5083708,40.5623803,0,Prometheus - Men Eat Steaks!,,,,,,
55.5078558,40.5579462,0,Prometheus - Men Eat Steaks!,,,,,,
55.5090575,40.5541639,0,Prometheus - Men Eat Steaks!,,,,,,
55.5150656,40.551164,0,Prometheus - Men Eat Steaks!,,,,,,
55.522962,40.5479031,0,Prometheus - Men Eat Steaks!,,,,,,
55.5293135,40.5477727,0,Prometheus - Men Eat Steaks!,,,,,,
55.5375533,40.5489466,0,Prometheus - Men Eat Steaks!,,,,,,
55.5399565,40.5428158,0,Prometheus - Men Eat Steaks!,,,,,,
55.545278,40.5475118,0,Prometheus - Men Eat Steaks!,,,,,,
55.5404715,40.5512945,0,Prometheus - Men Eat Steaks!,,,,,,
55.5380682,40.5569028,0,Prometheus - Men Eat Steaks!,,,,,,
55.5358366,40.5593808,0,Prometheus - Men Eat Steaks!,,,,,,
55.5315451,40.5631628,0,Prometheus - Men Eat Steaks!,,,,,,
55.5227904,40.5670749,0,Prometheus - Men Eat Steaks!,,,,,,
55.5186705,40.5683789,0,Prometheus - Men Eat Steaks!,,,,,,
56.825997,40.7379364,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.7696921,40.8606075,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.6557089,40.8294415,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.7820517,40.6410953,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.7641989,40.5795855,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.7367331,40.5169751,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.802651,40.4783362,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.8534628,40.513843,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.8603293,40.5785425,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.9289938,40.4971363,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.9592062,40.4522162,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
57.010018,40.3905328,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
57.0567099,40.3424014,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
57.0882956,40.3424014,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
57.0718161,40.4104031,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
57.042977,40.4720683,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
57.0086447,40.5336769,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.9317404,40.5921006,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.8823019,40.6463054,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
56.825997,40.7379364,0,Prometheus - Zeus Puts 2 Stones and Silver Band on Finger,,,,,,
55.9141395,40.8428026,0,Prometheus - Slaughters,,,,,,
55.9028098,40.8425429,0,Prometheus - Slaughters,,,,,,
55.9045265,40.8376079,0,Prometheus - Slaughters,,,,,,
55.9120796,40.8334518,0,Prometheus - Slaughters,,,,,,
55.9196327,40.8363091,0,Prometheus - Slaughters,,,,,,
55.9141395,40.8428026,0,Prometheus - Slaughters,,,,,,
55.4750004,41.0493859,0,Prometheus - SHARP CLAWS,,,,,,
55.4712024,41.0476382,0,Prometheus - SHARP CLAWS,,,,,,
55.4791632,41.0346261,0,Prometheus - SHARP CLAWS,,,,,,
55.4850212,41.0332665,0,Prometheus - SHARP CLAWS,,,,,,
55.4860511,41.0405984,0,Prometheus - SHARP CLAWS,,,,,,
55.4830041,41.0415533,0,Prometheus - SHARP CLAWS,,,,,,
55.480794,41.0399025,0,Prometheus - SHARP CLAWS,,,,,,
55.4759502,41.0446047,0,Prometheus - SHARP CLAWS,,,,,,
55.4774951,41.0478413,0,Prometheus - SHARP CLAWS,,,,,,
55.4750004,41.0493859,0,Prometheus - SHARP CLAWS,,,,,,
55.3752126,41.0918405,0,Prometheus - FINS,,,,,,
55.3654279,41.0836895,0,Prometheus - FINS,,,,,,
55.3971852,41.0637604,0,Prometheus - FINS,,,,,,
55.4471387,41.0574181,0,Prometheus - FINS,,,,,,
55.4555501,41.0539231,0,Prometheus - FINS,,,,,,
55.45658,41.0690668,0,Prometheus - FINS,,,,,,
55.4232777,41.0791607,0,Prometheus - FINS,,,,,,
55.4026784,41.0769609,0,Prometheus - FINS,,,,,,
55.392207,41.0855009,0,Prometheus - FINS,,,,,,
55.3752126,41.0918405,0,Prometheus - FINS,,,,,,
55.3474835,41.1137107,0,Prometheus - WINGS,,,,,,
55.3451231,41.1112857,0,Prometheus - WINGS,,,,,,
55.3549507,41.1001942,0,Prometheus - WINGS,,,,,,
55.3590277,41.0967662,0,Prometheus - WINGS,,,,,,
55.3592852,41.102846,0,Prometheus - WINGS,,,,,,
55.3524187,41.1073085,0,Prometheus - WINGS,,,,,,
55.3499297,41.1129994,0,Prometheus - WINGS,,,,,,
55.3482989,41.1151333,0,Prometheus - WINGS,,,,,,
55.3398016,41.1166852,0,Prometheus - WINGS,,,,,,
