X,Y,Z,Name,gx_media_links
-108.3298454,44.991839,0,Birds Have Nests - Nest ,
-108.2920025,44.9889116,0,Birds Have Nests - Nest ,
-108.191143,44.9111726,0,Birds Have Nests - Nest ,
-108.1856498,44.9597804,0,Birds Have Nests - Nest ,
-108.3049445,45.0216714,0,Birds Have Nests - Nest ,
-108.4067497,45.019997,0,Birds Have Nests - Nest ,
-108.4685478,45.0539622,0,Birds Have Nests - Nest ,
-108.5893974,45.0559025,0,Birds Have Nests - Nest ,
-108.6474826,45.0686925,0,Birds Have Nests - Nest ,
-108.7473258,45.0685126,0,Birds Have Nests - Nest ,
-108.8420829,45.0888769,0,Birds Have Nests - Nest ,
-108.9423332,45.1024491,0,Birds Have Nests - Nest ,
-109.0000114,45.1218323,0,Birds Have Nests - Nest ,
-109.0892753,45.1315214,0,Birds Have Nests - Nest ,
-109.111248,45.1683252,0,Birds Have Nests - Nest ,
-109.1483268,45.1644522,0,Birds Have Nests - Nest ,
-107.9179368,37.1804585,0,Son of Man - Body,
-106.6526724,36.1548557,0,Son of Man - Body,
-106.7675857,35.9175103,0,Son of Man - Body,
-106.5317536,35.073955,0,Son of Man - Body,
-106.5170865,34.5964263,0,Son of Man - Body,
-106.597954,33.9135105,0,Son of Man - Body,
-107.1085387,33.272512,0,Son of Man - Body,
-107.2963227,33.0229935,0,Son of Man - Body,
-107.6583298,32.7728724,0,Son of Man - Body,
-108.4087981,32.8157155,0,Son of Man - Body,
-107.6524023,31.6703249,0,Son of Man - Body,
-106.9172817,30.5354573,0,Son of Man - Body,
-106.4219335,30.7683837,0,Son of Man - Body,
-106.1763073,31.0718289,0,Son of Man - Body,
-106.4690553,32.0839365,0,Son of Man - Body,
-106.991074,32.7240761,0,Son of Man - Body,
-106.2220324,34.1088542,0,Son of Man - Body,
-105.7188085,34.9743084,0,Son of Man - Body,
-106.1582617,35.798318,0,Son of Man - Body,
-107.9179368,37.1804585,0,Son of Man - Body,
-107.9179368,37.1804585,0,Son of Man - Body,
-108.0537746,37.5336594,0,Son of Man - Body,
-107.9903581,37.6761581,0,Son of Man - Body,
-107.802193,38.273437,0,Son of Man - Body,
-107.2129492,40.2444143,0,Son of Man - Body,
-106.998231,40.571874,0,Son of Man - Body,
-106.385528,40.216656,0,Son of Man - Body,
-106.238166,39.680497,0,Son of Man - Body,
-105.5272,39.551065,0,Son of Man - Body,
-104.707092,40.112605,0,Son of Man - Body,
-105.111274,40.853706,0,Son of Man - Body,
-106.0126376,41.8458657,0,Son of Man - Body,
-106.554282,42.094822,0,Son of Man - Body,
-107.4794497,42.3125851,0,Son of Man - Body,
-108.1521214,42.3610429,0,Son of Man - Body,
-108.7290624,42.5353695,0,Son of Man - Body,
-109.4975453,43.4119871,0,Son of Man - Body,
-108.8348812,43.1803111,0,Son of Man - Body,
-108.1577734,43.1074955,0,Son of Man - Body,
-107.7242408,42.9976207,0,Son of Man - Body,
-107.1245893,42.9644736,0,Son of Man - Body,
-107.5159445,43.1670973,0,Son of Man - Body,
-107.7997405,43.4399257,0,Son of Man - Body,
-107.401386,43.907266,0,Son of Man - Body,
-107.6531775,44.2102707,0,Son of Man - Body,
-107.7622656,43.9517945,0,Son of Man - Body,
-107.9989196,43.8926848,0,Son of Man - Body,
-107.7073339,43.6584292,0,Son of Man - Body,
-107.9316441,43.4639864,0,Son of Man - Body,
-108.3562118,43.2741649,0,Son of Man - Body,
-108.8640524,43.4659283,0,Son of Man - Body,
-108.9059999,43.6103016,0,Son of Man - Body,
-108.5862402,43.8013274,0,Son of Man - Body,
-108.2484106,44.0288603,0,Son of Man - Body,
-108.1189367,44.0007339,0,Son of Man - Body,
-108.0610252,43.9330104,0,Son of Man - Body,
-107.9915535,44.0829214,0,Son of Man - Body,
-107.998841,44.209146,0,Son of Man - Body,
-108.0808739,44.252314,0,Son of Man - Body,
-108.118701,44.403365,0,Son of Man - Body,
-108.3045339,44.304857,0,Son of Man - Body,
-108.347228,44.3549921,0,Son of Man - Body,
-108.5377538,44.3726585,0,Son of Man - Body,
-108.7038439,44.2915052,0,Son of Man - Body,
-108.8227313,44.1807498,0,Son of Man - Body,
-108.8794138,44.1881808,0,Son of Man - Body,
-108.8996501,44.2267064,0,Son of Man - Body,
-108.7534737,44.3515978,0,Son of Man - Body,
-108.4603139,44.5353262,0,Son of Man - Body,
-108.3475058,44.558384,0,Son of Man - Body,
-108.2279039,44.5443956,0,Son of Man - Body,
-108.113828,44.5420325,0,Son of Man - Body,
-108.1853577,44.6093349,0,Son of Man - Body,
-108.2407094,44.8173002,0,Son of Man - Body,
-108.2998045,44.8265066,0,Son of Man - Body,
-108.5564476,44.7419536,0,Son of Man - Body,
-108.5378955,44.6441568,0,Son of Man - Body,
-108.5797485,44.6440252,0,Son of Man - Body,
-108.67444,44.6758077,0,Son of Man - Body,
-108.9874828,44.6883922,0,Son of Man - Body,
-109.0599534,44.7618431,0,Son of Man - Body,
-108.8468547,44.7797016,0,Son of Man - Body,
-108.8219579,44.8349714,0,Son of Man - Body,
-109.0140388,44.8435727,0,Son of Man - Body,
-109.182693,44.899225,0,Son of Man - Body,
-109.450406,44.688113,0,Son of Man - Body,
-109.566657,44.648274,0,Son of Man - Body,
-109.597224,44.522983,0,Son of Man - Body,
-109.632566,44.443414,0,Son of Man - Body,
-109.6680037,44.2417904,0,Son of Man - Body,
-109.666514,44.032088,0,Son of Man - Body,
-109.5200781,43.7060998,0,Son of Man - Body,
-109.1911678,43.5095922,0,Son of Man - Body,
-109.9155859,43.475341,0,Son of Man - Body,
-110.3989843,43.4115277,0,Son of Man - Body,
-110.6626562,43.2996925,0,Son of Man - Body,
-110.8510782,43.0890006,0,Son of Man - Body,
-110.7944921,42.5839229,0,Son of Man - Body,
-110.5198339,42.3813677,0,Son of Man - Body,
-110.5088476,42.194438,0,Son of Man - Body,
-110.657081,41.472022,0,Son of Man - Body,
-110.7066015,41.0860747,0,Son of Man - Body,
-110.9043554,40.7290427,0,Son of Man - Body,
-111.091123,40.3282205,0,Son of Man - Body,
-111.3108495,39.764737,0,Son of Man - Body,
-111.4756445,39.4176245,0,Son of Man - Body,
-111.9041113,39.0517135,0,Son of Man - Body,
-112.9258398,38.3141798,0,Son of Man - Body,
-114.1957981,37.1668695,0,Son of Man - Body,
-114.4923457,36.4544494,0,Son of Man - Body,
-113.9117772,36.1125743,0,Son of Man - Body,
-113.2334569,35.4679351,0,Son of Man - Body,
-112.7727506,34.8760293,0,Son of Man - Body,
-113.5986627,34.3145805,0,Son of Man - Body,
-114.2375486,34.1415829,0,Son of Man - Body,
-114.105663,33.6161297,0,Son of Man - Body,
-113.7668231,33.4408805,0,Son of Man - Body,
-111.5533126,34.4749553,0,Son of Man - Body,
-111.5163518,34.6701543,0,Son of Man - Body,
-112.0798925,35.7091601,0,Son of Man - Body,
-112.5354442,36.4483535,0,Son of Man - Body,
-112.2810903,36.8699215,0,Son of Man - Body,
-112.2343176,37.1583594,0,Son of Man - Body,
-112.1411764,37.5247997,0,Son of Man - Body,
-112.1499379,37.9067382,0,Son of Man - Body,
-111.7932296,38.1675659,0,Son of Man - Body,
-111.4694319,38.4810051,0,Son of Man - Body,
-111.4960122,38.7426457,0,Son of Man - Body,
-111.092936,39.9120073,0,Son of Man - Body,
-110.6844107,39.8379329,0,Son of Man - Body,
-110.4531427,39.5941576,0,Son of Man - Body,
-110.0603084,38.9988903,0,Son of Man - Body,
-109.6525074,39.0236917,0,Son of Man - Body,
-109.2358659,39.4259401,0,Son of Man - Body,
-108.8826926,39.4700394,0,Son of Man - Body,
-108.0398168,38.7754463,0,Son of Man - Body,
-107.7585635,38.5679464,0,Son of Man - Body,
-107.8622297,38.1884559,0,Son of Man - Body,
-108.3275693,38.1870538,0,Son of Man - Body,
-108.0235392,37.8917035,0,Son of Man - Body,
-108.1007898,37.6245048,0,Son of Man - Body,
-108.0827479,37.5084907,0,Son of Man - Body,
-108.3897248,37.335601,0,Son of Man - Body,
-107.9179368,37.1804585,0,Son of Man - Body,
-109.2514963,38.4947362,0,Foxes Have Holes - Eye,
-109.2620588,38.4729896,0,Foxes Have Holes - Eye,
-109.2555357,38.4611619,0,Foxes Have Holes - Eye,
-109.2129636,38.4496012,0,Foxes Have Holes - Eye,
-109.1961408,38.474871,0,Foxes Have Holes - Eye,
-109.2023206,38.4969077,0,Foxes Have Holes - Eye,
-109.2435194,38.5068489,0,Foxes Have Holes - Eye,
-109.2514963,38.4947362,0,Foxes Have Holes - Eye,
-109.2129636,38.4496012,0,Foxes Have Holes - Eye,
-109.1961408,38.474871,0,Foxes Have Holes - Eye,
-109.2023206,38.4969077,0,Foxes Have Holes - Eye,
-109.2372467,38.4791701,0,Foxes Have Holes - Eye,
-109.2129636,38.4496012,0,Foxes Have Holes - Eye,
-109.2372467,38.4791701,0,Foxes Have Holes - Eye,
-109.1961408,38.474871,0,Foxes Have Holes - Eye,
-109.2023206,38.4969077,0,Foxes Have Holes - Eye,
-109.2372467,38.4791701,0,Foxes Have Holes - Eye,
48.5945127,7.1362521,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.5611446,7.0306466,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.345599,6.7539966,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.2035482,6.5716563,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.0593951,6.4623117,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
47.7614092,6.2310571,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
47.8914971,6.1057481,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.0545199,6.1442465,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.2799982,6.2916816,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.4943875,6.5456685,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.6099671,6.6903577,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.7259946,6.8790962,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.747024,6.9660194,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
48.5945127,7.1362521,0,Tootsie Roll®,https://www.youtube.com/embed/N31LoKt5aSw
-109.2273762,38.4674107,0,Foxes Have Holes - Eye,
-109.2215397,38.4773559,0,Foxes Have Holes - Eye,
-109.2223979,38.4868967,0,Foxes Have Holes - Eye,
-109.2372467,38.4791701,0,Foxes Have Holes - Eye,
-109.2273762,38.4674107,0,Foxes Have Holes - Eye,
-109.2444564,38.5092655,0,Foxes Have Holes - Eye,
-109.2482577,38.5097346,0,Foxes Have Holes - Eye,
-109.2568642,38.4924713,0,Foxes Have Holes - Eye,
-109.2653991,38.4716443,0,Foxes Have Holes - Eye,
-109.257846,38.4563214,0,Foxes Have Holes - Eye,
-109.2101242,38.4455666,0,Foxes Have Holes - Eye,
-109.1926147,38.4735258,0,Foxes Have Holes - Eye,
-109.1994812,38.4993246,0,Foxes Have Holes - Eye,
-109.2444564,38.5092655,0,Foxes Have Holes - Eye,
-109.2527443,38.4913964,0,Foxes Have Holes - Eye,
-109.2620588,38.4729896,0,Foxes Have Holes - Eye,
-109.2555357,38.4611619,0,Foxes Have Holes - Eye,
-109.2129636,38.4496012,0,Foxes Have Holes - Eye,
-109.1961408,38.474871,0,Foxes Have Holes - Eye,
-109.2023206,38.4969077,0,Foxes Have Holes - Eye,
-109.2437698,38.5052356,0,Foxes Have Holes - Eye,
-109.2435194,38.5068489,0,Foxes Have Holes - Eye,
-109.2527443,38.4913964,0,Foxes Have Holes - Eye,
-109.2302717,38.5671073,0,Foxes Have Holes - Eye,
-109.2498411,38.5343506,0,Foxes Have Holes - Eye,
-109.2670073,38.5013103,0,Foxes Have Holes - Eye,
-109.2779936,38.4749746,0,Foxes Have Holes - Eye,
-109.2862334,38.4526624,0,Foxes Have Holes - Eye,
-109.277307,38.4327637,0,Foxes Have Holes - Eye,
-109.2536177,38.4222744,0,Foxes Have Holes - Eye,
-109.2271818,38.4203915,0,Foxes Have Holes - Eye,
-109.2086424,38.4252331,0,Foxes Have Holes - Eye,
-109.1952528,38.438949,0,Foxes Have Holes - Eye,
-109.1753401,38.4827688,0,Foxes Have Holes - Eye,
-109.1691603,38.502385,0,Foxes Have Holes - Eye,
-109.1921629,38.5327392,0,Foxes Have Holes - Eye,
-109.2093291,38.5523418,0,Foxes Have Holes - Eye,
-109.2302717,38.5671073,0,Foxes Have Holes - Eye,
-109.253961,38.5096389,0,Foxes Have Holes - Eye,
-109.2625441,38.4862625,0,Foxes Have Holes - Eye,
-109.2775849,38.4563051,0,Foxes Have Holes - Eye,
-109.2749468,38.4430628,0,Foxes Have Holes - Eye,
-109.2598985,38.4313862,0,Foxes Have Holes - Eye,
-109.2354216,38.4284606,0,Foxes Have Holes - Eye,
-109.2158522,38.4295364,0,Foxes Have Holes - Eye,
-109.2086424,38.435453,0,Foxes Have Holes - Eye,
-109.1883209,38.470019,0,Foxes Have Holes - Eye,
-109.1782597,38.4980882,0,Foxes Have Holes - Eye,
-109.1986861,38.5276363,0,Foxes Have Holes - Eye,
-109.2117323,38.542944,0,Foxes Have Holes - Eye,
-109.2275837,38.5561773,0,Foxes Have Holes - Eye,
-109.2416014,38.5324707,0,Foxes Have Holes - Eye,
-109.253961,38.5096389,0,Foxes Have Holes - Eye,
-109.5152326,37.8493998,0,Foxes Have Holes - Eye,
-109.4729818,37.8634945,0,Foxes Have Holes - Eye,
-109.46954,37.8963041,0,Foxes Have Holes - Eye,
-109.5206889,37.8882628,0,Foxes Have Holes - Eye,
-109.5152326,37.8493998,0,Foxes Have Holes - Eye,
-109.5206889,37.8882628,0,Foxes Have Holes - Eye,
-109.4729818,37.8634945,0,Foxes Have Holes - Eye,
-109.46954,37.8963041,0,Foxes Have Holes - Eye,
-109.5206889,37.8882628,0,Foxes Have Holes - Eye,
-109.5179423,37.8709197,0,Foxes Have Holes - Eye,
-109.5158824,37.8730878,0,Foxes Have Holes - Eye,
-109.5031795,37.8793208,0,Foxes Have Holes - Eye,
-109.4997462,37.8915142,0,Foxes Have Holes - Eye,
-109.5206889,37.8882628,0,Foxes Have Holes - Eye,
-109.5179423,37.8709197,0,Foxes Have Holes - Eye,
-109.5443781,37.9042473,0,Foxes Have Holes - Eye,
-109.5529613,37.8682095,0,Foxes Have Holes - Eye,
-109.516569,37.8454397,0,Foxes Have Holes - Eye,
-109.4691905,37.8617045,0,Foxes Have Holes - Eye,
-109.4657573,37.9004547,0,Foxes Have Holes - Eye,
-109.4997462,37.9194159,0,Foxes Have Holes - Eye,
-109.5443781,37.9042473,0,Foxes Have Holes - Eye,
-109.5152326,37.8493998,0,Foxes Have Holes - Eye,
-109.4729818,37.8634945,0,Foxes Have Holes - Eye,
-109.46954,37.8963041,0,Foxes Have Holes - Eye,
-109.4995941,37.9151421,0,Foxes Have Holes - Eye,
-109.5409892,37.9001013,0,Foxes Have Holes - Eye,
-109.5483652,37.8700078,0,Foxes Have Holes - Eye,
-109.5152326,37.8493998,0,Foxes Have Holes - Eye,
-109.4492778,37.9218534,0,Foxes Have Holes - Eye,
-109.4396647,37.9272698,0,Foxes Have Holes - Eye,
-109.4698771,37.932415,0,Foxes Have Holes - Eye,
-109.5357951,37.9110194,0,Foxes Have Holes - Eye,
-109.5605144,37.8982874,0,Foxes Have Holes - Eye,
-109.59416,37.8389327,0,Foxes Have Holes - Eye,
-109.4880733,37.8370347,0,Foxes Have Holes - Eye,
-109.4599208,37.8682095,0,Foxes Have Holes - Eye,
-109.4386348,37.9242908,0,Foxes Have Holes - Eye,
-109.4472033,37.9215043,0,Foxes Have Holes - Eye,
-109.4575175,37.9004547,0,Foxes Have Holes - Eye,
-109.4647273,37.8720038,0,Foxes Have Holes - Eye,
-109.494958,37.841541,0,Foxes Have Holes - Eye,
-109.5409746,37.8447959,0,Foxes Have Holes - Eye,
-109.5832504,37.8439451,0,Foxes Have Holes - Eye,
-109.5542136,37.8929003,0,Foxes Have Holes - Eye,
-109.5381984,37.9045182,0,Foxes Have Holes - Eye,
-109.4704186,37.9270324,0,Foxes Have Holes - Eye,
-109.4492778,37.9218534,0,Foxes Have Holes - Eye,
-108.731078,37.3067559,0,Foxes Have Holes - Tail,
-109.066161,37.4159084,0,Foxes Have Holes - Tail,
-109.3188466,37.5423263,0,Foxes Have Holes - Tail,
-109.53308,37.5989269,0,Foxes Have Holes - Tail,
-109.8187245,37.5118312,0,Foxes Have Holes - Tail,
-110.0439442,37.3809969,0,Foxes Have Holes - Tail,
-110.269164,37.2105705,0,Foxes Have Holes - Tail,
-110.3515614,37.0397583,0,Foxes Have Holes - Tail,
-110.3515614,36.8158074,0,Foxes Have Holes - Tail,
-110.2197255,36.6573287,0,Foxes Have Holes - Tail,
-109.9450673,36.5073542,0,Foxes Have Holes - Tail,
-109.7143544,36.3792047,0,Foxes Have Holes - Tail,
-109.6649159,36.1710651,0,Foxes Have Holes - Tail,
-109.5605458,35.9712631,0,Foxes Have Holes - Tail,
-109.4506825,35.8644947,0,Foxes Have Holes - Tail,
-109.1925038,35.7397495,0,Foxes Have Holes - Tail,
-108.9453114,35.7308316,0,Foxes Have Holes - Tail,
-108.9123525,35.8822994,0,Foxes Have Holes - Tail,
-108.796996,35.9490316,0,Foxes Have Holes - Tail,
-108.9892567,36.5250134,0,Foxes Have Holes - Tail,
-109.263915,36.6837645,0,Foxes Have Holes - Tail,
-109.1430653,36.793816,0,Foxes Have Holes - Tail,
-108.7312613,36.7667197,0,Foxes Have Holes - Tail,
-108.7091054,36.899317,0,Foxes Have Holes - Tail,
-109.0606679,37.0397583,0,Foxes Have Holes - Tail,
-108.9892567,37.1449191,0,Foxes Have Holes - Tail,
-108.731078,37.3067559,0,Foxes Have Holes - Tail,
-111.2474376,38.0248246,0,Foxes Have Holes - Ear,
-111.3710338,37.9793749,0,Foxes Have Holes - Ear,
-111.4094859,37.8818877,0,Foxes Have Holes - Ear,
-111.5330821,37.8883909,0,Foxes Have Holes - Ear,
-111.6264659,37.9447276,0,Foxes Have Holes - Ear,
-111.6868907,37.8667114,0,Foxes Have Holes - Ear,
-111.7995006,37.8233334,0,Foxes Have Holes - Ear,
-111.8077403,37.7517039,0,Foxes Have Holes - Ear,
-111.7473155,37.6800049,0,Foxes Have Holes - Ear,
-111.6896373,37.5799452,0,Foxes Have Holes - Ear,
-111.5330821,37.5494655,0,Foxes Have Holes - Ear,
-111.3875133,37.5255085,0,Foxes Have Holes - Ear,
-111.2199718,37.4230598,0,Foxes Have Holes - Ear,
-111.0469371,37.2789587,0,Foxes Have Holes - Ear,
-111.027711,37.4405078,0,Foxes Have Holes - Ear,
-111.06067,37.5451103,0,Foxes Have Holes - Ear,
-111.1018687,37.7039123,0,Foxes Have Holes - Ear,
-111.1760265,37.8862232,0,Foxes Have Holes - Ear,
-111.2474376,38.0248246,0,Foxes Have Holes - Ear,
-110.8639063,39.7027159,0,Foxes Have Holes - Ear,
-110.872146,39.6815813,0,Foxes Have Holes - Ear,
-110.8446802,39.5948618,0,Foxes Have Holes - Ear,
-110.8034815,39.4974374,0,Foxes Have Holes - Ear,
-110.8227076,39.4189751,0,Foxes Have Holes - Ear,
-110.8996118,39.3361758,0,Foxes Have Holes - Ear,
-110.9545435,39.2362617,0,Foxes Have Holes - Ear,
-110.8831324,39.2086007,0,Foxes Have Holes - Ear,
-110.7979883,39.2320068,0,Foxes Have Holes - Ear,
-110.7100977,39.144726,0,Foxes Have Holes - Ear,
-110.8336939,39.0637348,0,Foxes Have Holes - Ear,
-110.7732691,38.8993359,0,Foxes Have Holes - Ear,
-110.8172144,38.8052224,0,Foxes Have Holes - Ear,
-110.9545435,38.7216995,0,Foxes Have Holes - Ear,
-110.9572901,38.618768,0,Foxes Have Holes - Ear,
-110.8886255,38.5908652,0,Foxes Have Holes - Ear,
-110.7622827,38.6359335,0,Foxes Have Holes - Ear,
-110.6661524,38.7109844,0,Foxes Have Holes - Ear,
-110.5233301,38.7902383,0,Foxes Have Holes - Ear,
-110.4217066,38.8779574,0,Foxes Have Holes - Ear,
-110.3887476,38.9527541,0,Foxes Have Holes - Ear,
-110.4244532,39.036006,0,Foxes Have Holes - Ear,
-110.504104,39.1873156,0,Foxes Have Holes - Ear,
-110.4986109,39.2532784,0,Foxes Have Holes - Ear,
-110.504104,39.3383001,0,Foxes Have Holes - Ear,
-110.5974878,39.4317047,0,Foxes Have Holes - Ear,
-110.6084742,39.520747,0,Foxes Have Holes - Ear,
-110.6908716,39.6646689,0,Foxes Have Holes - Ear,
-110.8639063,39.7027159,0,Foxes Have Holes - Ear,
-108.4972453,45.0694183,0,Birds Haves Nests - Nest,
-108.5445721,45.0848488,0,Birds Haves Nests - Nest,
-108.5706921,45.0818156,0,Birds Haves Nests - Nest,
-108.5871442,45.0809703,0,Birds Haves Nests - Nest,
-108.6314252,45.0944463,0,Birds Haves Nests - Nest,
-108.6474835,45.0983777,0,Birds Haves Nests - Nest,
-108.6634256,45.0915368,0,Birds Haves Nests - Nest,
-108.6757852,45.1012312,0,Birds Haves Nests - Nest,
-108.6890091,45.1095703,0,Birds Haves Nests - Nest,
-108.7234336,45.1089549,0,Birds Haves Nests - Nest,
-108.7495926,45.096784,0,Birds Haves Nests - Nest,
-108.7846286,45.1081686,0,Birds Haves Nests - Nest,
-108.8403274,45.1088406,0,Birds Haves Nests - Nest,
-108.8788607,45.1134141,0,Birds Haves Nests - Nest,
-109.0492053,45.1537669,0,Birds Haves Nests - Nest,
-109.1519175,45.2122166,0,Birds Haves Nests - Nest,
-109.243651,45.1583032,0,Birds Haves Nests - Nest,
-109.2531009,45.1051162,0,Birds Haves Nests - Nest,
-109.2637938,45.056734,0,Birds Haves Nests - Nest,
-109.2520217,45.0143111,0,Birds Haves Nests - Nest,
-109.2296603,44.9784672,0,Birds Haves Nests - Nest,
-109.1983397,44.9329781,0,Birds Haves Nests - Nest,
-109.1097334,44.8799778,0,Birds Haves Nests - Nest,
-109.0122814,44.8602383,0,Birds Haves Nests - Nest,
-108.9147819,44.8610451,0,Birds Haves Nests - Nest,
-108.8392237,44.8530828,0,Birds Haves Nests - Nest,
-108.800689,44.8524848,0,Birds Haves Nests - Nest,
-108.6831943,44.8370118,0,Birds Haves Nests - Nest,
-108.625911,44.805413,0,Birds Haves Nests - Nest,
-108.5509544,44.7985007,0,Birds Haves Nests - Nest,
-108.463622,44.795062,0,Birds Haves Nests - Nest,
-108.3406907,44.8274063,0,Birds Haves Nests - Nest,
-108.2802656,44.8468829,0,Birds Haves Nests - Nest,
-108.1986877,44.871761,0,Birds Haves Nests - Nest,
-108.1763977,44.8870177,0,Birds Haves Nests - Nest,
-108.1484301,44.8819243,0,Birds Haves Nests - Nest,
-108.140842,44.932861,0,Birds Haves Nests - Nest,
-108.134697,44.9796334,0,Birds Haves Nests - Nest,
-108.1529029,44.9932252,0,Birds Haves Nests - Nest,
-108.1504897,45.0145935,0,Birds Haves Nests - Nest,
-108.1677657,45.0260753,0,Birds Haves Nests - Nest,
-108.177459,45.0413232,0,Birds Haves Nests - Nest,
-108.2023261,45.0536923,0,Birds Haves Nests - Nest,
-108.2218424,45.0565404,0,Birds Haves Nests - Nest,
-108.2982089,45.0513604,0,Birds Haves Nests - Nest,
-108.3289742,45.063517,0,Birds Haves Nests - Nest,
-108.3697902,45.060312,0,Birds Haves Nests - Nest,
-108.3640367,45.0509879,0,Birds Haves Nests - Nest,
-108.4326909,45.0577515,0,Birds Haves Nests - Nest,
-108.4738994,45.0655387,0,Birds Haves Nests - Nest,
-108.4972453,45.0694183,0,Birds Haves Nests - Nest,
-106.6061245,43.5376164,0,Birds Haves Nests - Eye,
-106.6165798,43.519777,0,Birds Haves Nests - Eye,
-106.5992581,43.4942953,0,Birds Haves Nests - Eye,
-106.5720662,43.5214885,0,Birds Haves Nests - Eye,
-106.6061245,43.5376164,0,Birds Haves Nests - Eye,
-106.5720662,43.5214885,0,Birds Haves Nests - Eye,
-106.6165798,43.519777,0,Birds Haves Nests - Eye,
-106.5992581,43.4942953,0,Birds Haves Nests - Eye,
-106.5720662,43.5214885,0,Birds Haves Nests - Eye,
-106.5720662,43.5214885,0,Birds Haves Nests - Eye,
-106.5874298,43.5290809,0,Birds Haves Nests - Eye,
-106.5899189,43.5209906,0,Birds Haves Nests - Eye,
-106.5816792,43.5118409,0,Birds Haves Nests - Eye,
-106.5720662,43.5214885,0,Birds Haves Nests - Eye,
-106.5476902,43.5264672,0,Birds Haves Nests - Eye,
-106.5710362,43.5478713,0,Birds Haves Nests - Eye,
-106.6084584,43.5409033,0,Birds Haves Nests - Eye,
-106.6221913,43.5189989,0,Birds Haves Nests - Eye,
-106.6036518,43.4913581,0,Birds Haves Nests - Eye,
-106.6005619,43.4898636,0,Birds Haves Nests - Eye,
-106.5518101,43.4980827,0,Birds Haves Nests - Eye,
-106.5476902,43.5264672,0,Birds Haves Nests - Eye,
-106.5522228,43.5249221,0,Birds Haves Nests - Eye,
-106.5480336,43.5247247,0,Birds Haves Nests - Eye,
-106.5476902,43.5264672,0,Birds Haves Nests - Eye,
-106.5522228,43.5249221,0,Birds Haves Nests - Eye,
-106.5731655,43.5438382,0,Birds Haves Nests - Eye,
-106.6061245,43.5376164,0,Birds Haves Nests - Eye,
-106.6165798,43.519777,0,Birds Haves Nests - Eye,
-106.5992581,43.4942953,0,Birds Haves Nests - Eye,
-106.5570293,43.5015176,0,Birds Haves Nests - Eye,
-106.5522228,43.5249221,0,Birds Haves Nests - Eye,
-106.5731655,43.5438382,0,Birds Haves Nests - Eye,
-106.5951986,43.584205,0,Birds Haves Nests - Eye,
-106.6343374,43.5160254,0,Birds Haves Nests - Eye,
-106.6092748,43.4619744,0,Birds Haves Nests - Eye,
-106.58232,43.4496411,0,Birds Haves Nests - Eye,
-106.5512533,43.4452761,0,Birds Haves Nests - Eye,
-106.5186376,43.5050696,0,Birds Haves Nests - Eye,
-106.5279073,43.5356909,0,Birds Haves Nests - Eye,
-106.5457601,43.5580869,0,Birds Haves Nests - Eye,
-106.5598363,43.5697792,0,Birds Haves Nests - Eye,
-106.5951986,43.584205,0,Birds Haves Nests - Eye,
-106.5903187,43.5675573,0,Birds Haves Nests - Eye,
-106.6038773,43.5508883,0,Birds Haves Nests - Eye,
-106.6221913,43.5189989,0,Birds Haves Nests - Eye,
-106.6121702,43.4995897,0,Birds Haves Nests - Eye,
-106.5898012,43.4751973,0,Birds Haves Nests - Eye,
-106.5780325,43.4674564,0,Birds Haves Nests - Eye,
-106.5657687,43.4622402,0,Birds Haves Nests - Eye,
-106.5622396,43.4766751,0,Birds Haves Nests - Eye,
-106.5479154,43.4946266,0,Birds Haves Nests - Eye,
-106.5410496,43.5294847,0,Birds Haves Nests - Eye,
-106.5506621,43.5424278,0,Birds Haves Nests - Eye,
-106.5788144,43.5697963,0,Birds Haves Nests - Eye,
-106.5927953,43.5789823,0,Birds Haves Nests - Eye,
-106.5829346,43.5717865,0,Birds Haves Nests - Eye,
-106.5903187,43.5675573,0,Birds Haves Nests - Eye,
-106.5639735,43.6091344,0,Birds Haves Nests - Eye,
-106.5845134,43.6107575,0,Birds Haves Nests - Eye,
-106.668934,43.6239925,0,Birds Haves Nests - Eye,
-106.6614177,43.5570402,0,Birds Haves Nests - Eye,
-106.6998699,43.4992904,0,Birds Haves Nests - Eye,
-106.6888835,43.4215398,0,Birds Haves Nests - Eye,
-106.58726,43.3536757,0,Birds Haves Nests - Eye,
-106.4993694,43.2417338,0,Birds Haves Nests - Eye,
-106.4966228,43.3317034,0,Birds Haves Nests - Eye,
